ID,SMILES,Monoisotopic_Mass,InChI_Key
C00181,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.354866092,HVYWMOMLDIMFJA-DPAQBDIFSA-N
C00182,C[C@@H](O)[C@H](N)C(=O)O,119.058243148,AYFVYJQAPQTCCC-GBXIJSLDSA-N
C00183,NCCO,61.052763844,HZAXFHJVJLSVMW-UHFFFAOYSA-N
C00184,O=c1ccn(C2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,536.0444558839998,DQQDLYVHOTZLOR-WJCCNOJNSA-N
C00185,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,194.04265266,AEMOLEFTQBMNLQ-AQKNRBDQSA-N
C00186,NO,33.021463716,AVXURJPOCDRRFD-UHFFFAOYSA-N
C00187,O=Cc1ccccc1,106.041864812,HUMNYLRZRPPJDN-UHFFFAOYSA-N
C00188,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N([Co+]C[C@H]5O[C@@H](n6cnc7c(N)ncnc76)[C@H](O)[C@@H]5O)C([C@H](CC(N)=O)[C@@]4(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]4[C@@H](CO)O[C@H](n5cnc6cc(C)c(C)cc65)[C@@H]4O)[C@]4(C)N=C1[C@@H](CCC(N)=O)[C@]4(C)CC(N)=O)[C@@H](CCC(N)=O)C3(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,1578.6583403699997,ZIHHMGTYZOSFRC-QRVZQHAISA-L
C00189,*C(=O)N[C@@H](CO)[C@H](O)/C=C/CCCCCCCCCCCCC,,
C00190,O=C(O)c1cccc(O)c1O,154.026608672,GLDQAMYCGOIJDV-UHFFFAOYSA-N
C00191,O=C(O)[C@H](O)COP(=O)(O)O,185.992939194,OSJPPGNTCRNQQC-UWTATZPHSA-N
C00192,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,178.04773804,PHOQVHQSTUBQQK-SQOUGZDYSA-N
C00193,O=C(CO)[C@H](O)[C@H](O)COP(=O)(O)O,230.019153942,FNZLKVNUWIIPSJ-UHNVWZDZSA-N
C00194,COS(=O)(=O)[O-].C[n+]1c2ccccc2nc2ccccc21,306.067427928,RXGJTUSBYWCRBK-UHFFFAOYSA-M
C00195,*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,,
C00196,CC(C)OP(=O)(F)OC(C)C,184.066459158,MUCZHBLJLSDCSD-UHFFFAOYSA-N
C00197,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2OC(n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,607.081569664,LFTYTUAZOPRMMI-FTFHWYEPSA-N
C00198,O=C(O)C(=O)C[C@H](O)[C@H](O)CO,178.04773803999998,WPAMZTWLKIDIOP-WVZVXSGGSA-N
C00199,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O1,411.03450031999984,DAEAPNUQQAICNR-RRKCRQDMSA-N
C00200,CC(C)=O,58.041864812,CSCPPACGZOOCGX-UHFFFAOYSA-N
C00201,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,342.11621152399994,GUBGYTABKSRVRQ-PICCSMPSSA-N
C00202,O=C(O)C(=O)O,89.995308544,MUBZPKHOEPUJKR-UHFFFAOYSA-N
C00203,[1*][Co+]N1/C2=C(/C)C3=N/C(=C\C4=N/C(=C(/C)C5=N[C@@](C)(C1[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H]([2*])O[C@@H]1CO)[C@@](C)(CC(N)=O)[C@@H]5CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)C(C)(C)[C@@H]3CCC(N)=O,,
C00204,*C(N)C(=O)N[C@H](*)C(=O)N1CCC[C@H]1C(=O)NC(*)C(=O)O,,
C00205,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,267.096753896,OIRDTQYFTABQOQ-KQYNXXCUSA-N
C00206,CNCC(=O)O,89.047678464,FSYKKLYZXJSNPZ-UHFFFAOYSA-N
C00207,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,242.090271548,IQFYYKKMVGJFEH-XLPZGREQSA-N
C00208,OC1OC[C@@H](O)[C@@H](O)[C@@H]1O,150.05282342,SRBFZHDQGSBBOR-ZRMNMSDTSA-N
C00209,N[C@H](CCC(=O)O)C(=O)O,147.053157768,WHUUTDBJXJRKMK-GSVOUGTGSA-N
C00210,CN,31.042199159999996,BAVYZALUXZFZLV-UHFFFAOYSA-N
C00211,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,304.240230264,YZXBAPSDXZZRGB-DOFZRALJSA-N
C00212,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],319.090996256,CXKWCBBOMKCUKX-UHFFFAOYSA-M
C00213,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,180.063388104,WQZGKKKJIJFFOK-VFUOTHLCSA-N
C00214,O=CCC(=O)O,88.016043988,OAKURXIZZOAYBC-UHFFFAOYSA-N
C00215,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)cc1,913.1519883940002,DMZOKBALNZWDKI-MATMFAIHSA-N
C00216,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OS(=O)(=O)O)[C@@H](O)[C@H]1O,427.0198992779998,IRLPACMLTUPBCL-KQYNXXCUSA-N
C00217,C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-],256.053403808,FIKAKWIAUPDISJ-UHFFFAOYSA-L
C00218,*CO,,
C00219,CC(=O)OP(=O)(O)O,139.98745989,LIPOUNRJVLNBCD-UHFFFAOYSA-N
C00220,*S,,
C00221,O=C(O)c1ccc(O)c(O)c1,154.026608672,YQUVCSBJEUQKSH-UHFFFAOYSA-N
C00222,O=C(CO)[C@@H](O)[C@H](O)COP(=O)(O)O,230.019153942,FNZLKVNUWIIPSJ-RFZPGFLSSA-N
C00223,O=CCCC(=O)O,102.031694052,UIUJIQZEACWQSV-UHFFFAOYSA-N
C00224,CC(C)CC(=O)C(=O)O,130.06299418,BKAJNAXTPSGJCU-UHFFFAOYSA-N
C00225,Nc1nc2c(c(=O)[nH]1)N[C@@H](CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,473.16589607599997,AUFGTPPARQZWDO-YPMHNXCESA-N
C00226,CC(C)=CCOP(=O)(O)OP(=O)(O)O,246.00582598399998,CBIDRCWHNCKSTO-UHFFFAOYSA-N
C00227,O=C(OP(=O)(O)O)[C@H](O)COP(=O)(O)O,265.959269716,LJQLQCAXBUHEAZ-UWTATZPHSA-N
C00229,[C-]#[O+],27.99491462,UGFAIRIUMAVXCW-UHFFFAOYSA-N
C00230,[K+],38.96315810009,NPYPAHLBTDXSSS-UHFFFAOYSA-N
C00231,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)n1,307.056936418,NCMVOABPESMRCP-SHYZEUOFSA-N
C00232,*[C@@H]1O[C@H](COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2COP(=O)(O)O[C@H]2[C@@H](O)[C@H](*)O[C@@H]2CO)[C@@H](O)[C@H]1O,,
C00233,*C(N)=O,,
C00234,Nc1nc2[nH]cnc2c(=O)[nH]1,151.04940978,UYTPUPDQBNUYGX-UHFFFAOYSA-N
C00235,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,342.11621152399994,GUBGYTABKSRVRQ-QKKXKWKRSA-N
C00236,O=[N+]([O-])O,62.995642892000006,GRYLNZFGIOXLOG-UHFFFAOYSA-N
C00237,NCCS(=O)(=O)O,125.014664084,XOAAWQZATWQOTB-UHFFFAOYSA-N
C00238,CCCC(=O)O,88.052429496,FERIUCNNQQJTOY-UHFFFAOYSA-N
C00239,OCC1(O)OC[C@H](O)[C@@H](O)[C@@H]1O,180.063388104,LKDRXBCSQODPBY-AMVSKUEXSA-N
C00240,NC(=O)CCCCC1CCSS1,205.0595061,FCCDDURTIIUXBY-UHFFFAOYSA-N
C00241,CCCCCCCCCCCCCCCC(=O)O,256.240230264,IPCSVZSSVZVIGE-UHFFFAOYSA-N
C00242,Cc1ncc(CO)c(C=O)c1O,167.058243148,RADKZDMFGJYCBB-UHFFFAOYSA-N
C00243,C=C(O[C@@H]1C=C(C(=O)O)C=C[C@H]1O)C(=O)O,226.04773804,WTFXTQVDAKGDEY-HTQZYQBOSA-N
C00244,OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,342.11621152399994,DLRVVLDZNNYCBX-RTPHMHGBSA-N
C00245,O=C(O)c1cccnc1,123.0320284,PVNIIMVLHYAWGP-UHFFFAOYSA-N
C00246,O=C(O)C(=O)C[C@]1(C(=O)O)C=C[C@@H](O)C=C1,226.04773803999998,FPWMCUPFBRFMLH-XGAOUMNUSA-N
C00247,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,376.13828435999994,AUNGANRZJHBGPY-SCRDCRAPSA-N
C00248,C[C@@H](O)C(=O)O,90.031694052,JVTAAEKCZFNVCJ-UWTATZPHSA-N
C00249,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,196.058302724,RGHNJXZEOKUKBD-SQOUGZDYSA-N
C00250,O=C(O)[C@H](O)CO,106.026608672,RBNPOMFGQQGHHO-UWTATZPHSA-N
C00251,OC1OC[C@H](O)[C@H](O)[C@H]1O,150.05282342,SRBFZHDQGSBBOR-HWQSCIPKSA-N
C00252,O=Cc1ccccc1,106.041864812,HUMNYLRZRPPJDN-UHFFFAOYSA-N
C00253,O=c1[nH]cnc2[nH]cnc12,136.038510748,FDGQSTZJBFJUBT-UHFFFAOYSA-N
C00254,N[C@@H](CCO)C(=O)O,119.058243148,UKAUYVFTDYCKQA-VKHMYHEASA-N
C00255,*C(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,,
C00256,O[C@@H](CS)[C@@H](O)CS,154.01222156,VHJLVAABSRFDPM-IMJSIDKUSA-N
C00257,O=CCO,60.021129368000004,WGCNASOHLSPBMP-UHFFFAOYSA-N
C00258,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,180.063388104,WQZGKKKJIJFFOK-DVKNGEFBSA-N
C00259,C[C@H](O)[C@H](O)[C@H]1CNC2=NC(N)=NC(=O)C2=N1,239.101839276,ZHQJVZLJDXWFFX-RPDRRWSUSA-N
C00261,*C(=O)OC[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(*)=O,,
C00262,CC(=O)N[C@@H]1[C@@H](O)CC(O)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,309.105981188,SQVRNKJHWKZAKO-LUWBGTNYSA-N
C00263,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,241.11748934,FNKQXYHWGSIFBK-RPDRRWSUSA-N
C00264,O=C(CO)[C@@H](O)[C@H](O)C(=O)CO,178.04773804,AWQIYVPBMVSGCL-PHDIDXHHSA-N
C00265,O=P(O)(O)OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,260.02971862600003,NBSCHQHZLSJFNQ-QTVWNMPRSA-N
C00266,O=C[C@H](O)[C@H](O)COP(=O)(O)O,200.00858925800003,NGHMDNPXVRFFGS-IUYQGCFVSA-N
C00267,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,286.193280072,AEMFNILZOJDQLW-QAGGRKNESA-N
C00268,[H][H],2.015650064,UFHFLCQGNIYNRP-UHFFFAOYSA-N
C00269,S,33.987721064,RWSOTUBLDIXVET-UHFFFAOYSA-N
C00270,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,292.09066547199996,KCXVZYZYPLLWCC-UHFFFAOYSA-N
C00272,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,506.99574546199983,HAAZLUGHYHWQIW-KVQBGUIXSA-N
C00273,O=C([O-])O,60.99311747191,BVKZGUZCCUSVTD-UHFFFAOYSA-M
C00275,[Ni],57.9353429,PXHVJJICTQNCMI-UHFFFAOYSA-N
C00279,Nc1ccccc1,93.057849224,PAYRUJLWNCNPSJ-UHFFFAOYSA-N
C00280,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,268.08076948400003,UGQMRVRMYYASKQ-KQYNXXCUSA-N
C00282,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,156.017106608,PXQPEWDEAKTCGB-UHFFFAOYSA-N
C00283,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1,192.06338810399998,AAWZDTNXLSGCEK-WYWMIBKRSA-N
C00284,*S*,,
C00286,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,244.069536104,DRTQHJPVMGBUCF-XVFCMESISA-N
C00288,CN(CC(=O)O)C(=N)N,131.069476528,CVSVTCORWBXHQV-UHFFFAOYSA-N
C00290,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,559.0716736759997,SRNWOUGRCWSEMX-KEOHHSTQSA-N
C00291,NC(CCC(=O)O)C(=O)O,147.053157768,WHUUTDBJXJRKMK-UHFFFAOYSA-N
C00292,NC(=O)CCC(N)C(=O)O,146.06914218,ZDXPYRJPNDTMRX-UHFFFAOYSA-N
C00294,[1*]C[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H]([2*])[C@@H](O)[C@@H]1O,,
C00295,[Mg+2],23.98394454018,JLVVSXFLKOJNIY-UHFFFAOYSA-N
C00296,N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,1059.561398156,QXZGBUJJYSLZLT-FDISYFBBSA-N
C00297,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,488.10733091199995,RZZPDXZPRHQOCG-OJAKKHQRSA-N
C00298,N=C(N)NOCC[C@H](N)C(=O)O,176.090940244,FSBIGDSBMBYOPN-VKHMYHEASA-N
C00299,OCC1(O)OC[C@@H](O)[C@H]1O,150.05282342,LQXVFWRQNMEDEE-ZZKAVYKESA-N
C00300,OCC1(O)OC[C@@H](O)[C@@H]1O,150.05282342,LQXVFWRQNMEDEE-OVEKKEMJSA-N
C00301,O=C(O)CC(C(=O)O)C(O)C(=O)O,192.02700259600002,ODBLHEXUDAPZAU-UHFFFAOYSA-N
C00302,OCC1(O)OC[C@H](O)[C@H]1O,150.05282342,LQXVFWRQNMEDEE-PYHARJCCSA-N
C00303,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C(=O)O,839.0999528220002,QVXMZFTWJVBUHP-IBOSZNHHSA-N
C00304,Cc1ncc(CO)c(CO)c1O,169.073893212,LXNHXLLTXMVWPM-UHFFFAOYSA-N
C00305,NCCCCNCCCN,145.15789760799998,ATHGHQPFGPMSJY-UHFFFAOYSA-N
C00306,C[N+](C)(C)C[C@H](O)CC(=O)[O-],161.10519334,PHIQHXFUZVPYII-ZCFIWIBFSA-N
C00307,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,299.282429424,WWUZIQQURGPMPG-KRWOKUGFSA-N
C00308,O=S(=O)(O)[S-],112.93725947191001,DHCDFWKWKRSZHF-UHFFFAOYSA-M
C00309,O=C(O)CCCC(=O)C(=O)O,160.037173356,FGSBNBBHOZHUBO-UHFFFAOYSA-N
C00310,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)c(O)c1,929.1469030140003,QHRGJMIMHCLHRG-ZSELIEHESA-N
C00311,N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N,211.95502723973,CRWNKXHVYMVLCY-UHFFFAOYSA-N
C00312,C[C@@H]1O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,589.0822383600001,LQEBEXMHBLQMDB-JGQUBWHWSA-N
C00313,NC(=O)NCCC[C@H](N)C(=O)O,175.095691276,RHGKLRLOHDJJDR-BYPYZUCNSA-N
C00314,Nc1ccccc1C(=O)C[C@H](N)C(=O)O,208.084792244,YGPSJZOEDVAXAB-QMMMGPOBSA-N
C00315,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,179.079372516,MSWZFWKMSRAUBD-IVMDWMLBSA-N
C00317,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,267.096753896,YKBGVTZYEHREMT-KVQBGUIXSA-N
C00318,O=C(O)C(=O)Cc1c[nH]c2ccccc12,203.058243148,RSTKLPZEZYGQPY-UHFFFAOYSA-N
C00319,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,851.1363383299998,OJFDKHTZOUZBOS-CITAKDKDSA-N
C00320,O=C(O)[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,194.04265266,AEMOLEFTQBMNLQ-YMDCURPLSA-N
C00322,NCCCC(=O)O,103.063328528,BTCSSZJGUNDROE-UHFFFAOYSA-N
C00323,O=C1C[C@@H](C(=O)O)NC(=O)N1,158.032756672,UFIVEPVSAGBUSI-REOHCLBHSA-N
C00324,*CO,,
C00325,CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O,314.0684262399999,GVVPGTZRZFNKDS-JXMROGBWSA-N
C00326,*N[C@@H](CS)C(=O)N[C@@H](*)C(=O)N[C@@H](*)C(=O)N[C@@H](CS)C(*)=O,,
C00327,*N[C@H]1CSSC[C@@H](C(*)=O)NC(=O)[C@H](*)NC(=O)[C@H](*)NC1=O,,
C00328,*C(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)CO)OC(*)=O,,
C00329,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,276.024633246,BIRSGZKFKXLSJQ-SQOUGZDYSA-N
C00330,NCCOP(=O)(O)O,141.019094366,SUHOOTKUPISOBE-UHFFFAOYSA-N
C00331,*CCC(=O)O,,
C00332,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)O,846.6654980220002,UFPHFKCTOZIAFY-RDQGWRCRSA-N
C00333,CC(C=O)C(=O)O,102.031694052,VOKUMXABRRXHAR-UHFFFAOYSA-N
C00334,*C(=O)OCC(COP(=O)(O)OCCN)OC(*)=O,,
C00337,*[C@H]1C[C@H](OP(=O)(O)O)[C@@H](COP(=O)(O)O[C@H]2C[C@H](*)O[C@@H]2COP(=O)(O)O[C@H]2C[C@H](*)O[C@@H]2COP(=O)(O)O)O1,,
C00338,N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,259.04570303800006,XHMJOUIAFHJHBW-IVMDWMLBSA-N
C00339,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,450.19362675199983,OINNEUNVOZHBOX-QIRCYJPOSA-N
C00340,O=P(O)(O)OC[C@H]1OC(O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O,339.99604914799994,RNBGYGVWRKECFJ-VRPWFDPXSA-N
C00341,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,197.068807832,WTDRDQBEARUVNC-LURJTMIESA-N
C00342,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)O,911.1574676980002,CABVTRNMFUVUDM-VRHQGPGLSA-N
C00343,CC(=O)N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,301.056267722,BRGMHAYQAZFZDJ-RTRLPJTCSA-N
C00344,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1,331.0681697979999,KHWCHTKSEGGWEX-RRKCRQDMSA-N
C00345,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,427.0294149399999,CIKGWCTVFSRMJU-KVQBGUIXSA-N
C00346,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,347.06308441799996,LTFMZDNNPPEQNG-KVQBGUIXSA-N
C00347,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,402.02293259199985,UJLXYODCHAELLY-XLPZGREQSA-N
C00348,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]c1=O,322.05660207,GYOZYWVXFNDGLU-XLPZGREQSA-N
C00349,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,308.04095200600005,JSRLJPSBLDHEIO-SHYZEUOFSA-N
C00350,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,168.028339988,LEHOTFFKMJEONL-UHFFFAOYSA-N
C00351,*O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](*)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,,
C00352,OC1CCC2C(CCC3C4CCCC4CCC23)C1,248.21401551600002,FPXSXMFOYWRHDX-UHFFFAOYSA-N
C00353,C/C(=C\CNc1ncnc2[nH]cnc12)CO,219.112010036,UZKQTCBAMSWPJD-FARCUNLSSA-N
C00354,*OC[C@H]1O[C@H](OC[C@H]2OC(*)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,,
C00355,*O[C@H]1[C@H](O)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](C(=O)O)O[C@@H](O[C@@H]4[C@@H](COS(=O)(=O)O)OC(*)[C@H](NC(C)=O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3O)[C@H](NS(=O)(=O)O)[C@H]2OS(=O)(=O)O)O[C@H]1C(=O)O,,
C00356,*CN,,
C00357,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,284.214015516,NCYCYZXNIZJOKI-OVSJKPMPSA-N
C00360,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,265.11175858409,JZRWCGZRTZMZEH-UHFFFAOYSA-N
C00361,OC[C@H](O)[C@@H](O)[C@H](O)CO,152.068473484,HEBKCHPVOIAQTA-SCDXWVJYSA-N
C00362,Nc1cc[nH]c(=O)n1,111.04326178,OPTASPLRGRRNAP-UHFFFAOYSA-N
C00363,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCO,360.33921602799995,KLGBTYNAYAZPFD-QOLULZROSA-N
C00364,O=C(O)CC(=O)O,104.01095860800001,OFOBLEOULBTSOW-UHFFFAOYSA-N
C00365,*[C@H]1[C@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@@H](N)C[C@@H](N)[C@@H]1O,,
C00366,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,152.033425368,LRFVTYWOQMYALW-UHFFFAOYSA-N
C00367,NCCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,226.106590308,CQOVPNPJLQNMDC-ZETCQYMHSA-N
C00369,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,283.091668516,NYHBQMYGNKIUIF-UUOKFMHZSA-N
C00370,NCCc1c[nH]cn1,111.07964728799999,NTYJJOPFIAHURM-UHFFFAOYSA-N
C00371,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,302.04265266,REFJWTPEDVJJIY-UHFFFAOYSA-N
C00372,COc1c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c(O)c1OC,320.19875937599994,RNUCUWWMTTWKAH-JLHYYAGUSA-N
C00373,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,182.079038168,FBPFZTCFMRRESA-KVTDHHQDSA-N
C00374,Nc1nc2c(ncn2C2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,605.0771529799998,MVMSCBBUIHUTGJ-IKVBDKFJSA-N
C00375,*C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,,
C00376,c1cncnc1,80.037448128,CZPWVGJYEJSRLH-UHFFFAOYSA-N
C00377,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,467.25912776399997,NLVFBUXFDBBNBW-PBSUHMDJSA-N
C00378,NCCc1c[nH]c2ccccc12,160.100048384,APJYDQYYACXCRM-UHFFFAOYSA-N
